id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
c28c632c-7581-4516-b621-f7c71db043e8,1.188499,10.340696301506973,2.535698,1,0,0,0,1,0,0,0,0,1,0,Sergio Busquets i Burgos,Barcelona,69224,111.8,33.7,Andrés Iniesta Luján
b977d56a-cda6-49a0-bab4-3209002db269,0.4785,9.571311299921241,9.980269,1,0,0,0,1,0,0,0,0,1,0,Zlatan Ibrahimović,Barcelona,69238,115.6,31.5,Lionel Andrés Messi Cuccittini
f0053037-5f78-4358-b706-1882598aa0d0,1.749021,5.885575587824862,1.4017999999999997,1,0,0,0,1,0,0,0,0,0,0,Fernando Llorente Torres,Athletic Club,69247,114.2,39.0,Francisco Javier Yeste Navarro
e2db44a0-d77b-4851-8175-8974f3658c3c,0.4735,13.524792050157375,30.888506,1,0,0,0,0,1,0,0,0,0,0,Thierry Henry,Barcelona,69243,111.6,29.4,Zlatan Ibrahimović
56fa246b-5b67-46b3-9d77-ed40001d5d44,0.3745,12.059850745345068,14.7653,1,0,0,0,1,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69229,108.0,38.8,Jeffren Isaac Suárez Bermúdez
ce46141e-ab5d-40cd-b1fd-354b69e5df17,0.991958,15.711460785044784,4.933024,0,0,1,0,1,0,1,0,0,0,0,Gonzalo Gerardo Higuaín,Real Madrid,69259,107.8,30.1,Sergio Ramos García
80bf26ec-d0d1-492c-ab52-d2bbe61a449e,0.1972,29.662434155004878,7.607989,1,0,0,0,0,0,0,0,0,0,0,Gnégnéri Yaya Touré,Barcelona,69233,90.5,43.1,Gerard Piqué Bernabéu
bcecfbeb-2c8d-4c35-81da-6369bc055ef5,0.6997,9.10933587041339,2.163,1,0,0,0,1,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69243,111.3,37.3,Lionel Andrés Messi Cuccittini
51f53e3f-d1ae-447e-a48b-d5fd0d2fb337,0.995196,14.848905683584903,22.671402,0,0,0,0,1,0,1,0,0,0,0,Miguel Ángel Ferrer Martínez,RC Deportivo La Coruña,69218,105.5,43.2,Filipe Luís Kasmirski
23a73625-9295-4e8f-bd9e-4a953364dff4,1.110153,22.53042387528473,41.102188000000005,1,0,0,0,1,0,0,0,0,1,0,Lionel Andrés Messi Cuccittini,Barcelona,69243,105.1,56.9,Zlatan Ibrahimović
671bc6c8-2fc6-4695-a3f7-afc1694d8a64,0.847915,27.08966592632696,20.6587,1,0,0,0,2,0,0,0,0,0,0,Marcelo Vieira da Silva Júnior,Real Madrid,69262,100.4,21.3,Ricardo Izecson dos Santos Leite
f35706ef-9152-4d7e-a756-1de9ad2fbf0b,0.8294,6.519202405202649,2.034,1,0,0,0,1,0,0,0,0,0,0,Dmytro Chygrynskiy,Barcelona,69267,114.5,43.5,Xavier Hernández Creus
af6311cb-c281-412e-af78-47ed68d8afe9,0.0448,8.514693182963198,20.830000000000002,1,0,0,0,1,0,0,0,0,1,0,Fernando Llorente Torres,Athletic Club,69247,112.9,35.3,Markel Susaeta Laskurain
